%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=210379, 2014/11/26 10:38:4.79)
23 208  7.940092170715331577e+02 0 0 2.782613e+00 1.972182e+00 -5.484244e-01 1.237625e+00 -1.186526e+00 1.207159e+00 
24 217  6.543517387390136264e+02 0 0 4.770858e+00 1.217761e+00 -4.960957e-01 1.227663e+00 -1.187237e+00 1.200115e+00 
25 226  6.905626754760742188e+02 0 0 2.767851e+00 1.018376e+00 -4.295323e-01 1.219823e+00 -1.203866e+00 1.199307e+00 
26 235  8.023034294128417514e+02 0 0 5.075962e+00 2.122887e+00 -4.363182e-01 1.225182e+00 -1.193711e+00 1.201120e+00 
27 244  6.759442237854003679e+02 0 0 3.269536e+00 1.218319e+00 -3.646515e-01 1.222625e+00 -1.209203e+00 1.203515e+00 
28 253  8.195850677490234375e+02 0 0 3.737750e+00 1.851659e+00 -5.439335e-01 1.241532e+00 -1.191465e+00 1.204219e+00 
29 262  6.559703330993652344e+02 0 0 5.411693e+00 1.574760e+00 -6.350904e-01 1.247363e+00 -1.211519e+00 1.208554e+00 
30 271  6.435266914367675781e+02 0 0 3.241317e+00 9.738189e-01 -4.142911e-01 1.216993e+00 -1.204531e+00 1.195619e+00 
31 280  5.705698955535888217e+02 0 0 2.831137e-01 -4.850215e-01 -5.124401e-01 1.225669e+00 -1.204565e+00 1.199882e+00 
32 289  6.315102737426757358e+02 0 0 8.793199e-01 4.568774e-01 -4.920600e-01 1.229280e+00 -1.241115e+00 1.197996e+00 
33 298  5.598949699401855469e+02 0 0 2.230026e-02 6.043491e-01 -5.580593e-01 1.224773e+00 -1.220696e+00 1.200709e+00 
34 307  3.572148963928222543e+02 0 0 -2.374547e-01 -1.418897e-01 -4.729381e-01 1.224657e+00 -1.201620e+00 1.200384e+00 
35 316  3.905343612670898210e+02 0 0 -2.427939e-01 -2.900852e-01 -4.898230e-01 1.218258e+00 -1.198604e+00 1.198687e+00 
36 325  4.743955379486084212e+02 0 0 -1.121320e-01 -4.850982e-01 -5.553445e-01 1.217994e+00 -1.190454e+00 1.196612e+00 
37 334  3.661766000747680891e+02 0 0 -2.428969e-01 3.229757e-02 -5.065923e-01 1.218848e+00 -1.203532e+00 1.195339e+00 
38 343  5.320972640991210483e+02 0 0 -4.723531e-01 1.499683e-01 -5.502686e-01 1.218572e+00 -1.199460e+00 1.196698e+00 
39 352  5.123885601043700717e+02 0 0 -5.350677e-01 -3.627504e-01 -6.055845e-01 1.218962e+00 -1.197910e+00 1.195578e+00 
40 361  5.479182922363281705e+02 0 0 -5.937781e-01 -3.958213e-01 -6.221101e-01 1.212416e+00 -1.176293e+00 1.193971e+00 
41 370  6.338340423583983920e+02 0 0 2.560816e-01 -4.191351e-01 -6.059437e-01 1.215603e+00 -1.186922e+00 1.195806e+00 
42 379  5.751337009429931868e+02 0 0 -3.544919e-01 -4.283729e-01 -5.263986e-01 1.226795e+00 -1.207643e+00 1.197130e+00 
43 388  4.623839824676513786e+02 0 0 -1.775051e-01 2.995659e-01 -4.763393e-01 1.229523e+00 -1.203574e+00 1.200087e+00 
44 397  4.533403987884521484e+02 0 0 -1.632639e-01 -2.369014e-01 -5.095595e-01 1.229912e+00 -1.215675e+00 1.199882e+00 
45 406  3.578267040252685547e+02 0 0 -8.414463e-02 1.895369e-01 -5.071718e-01 1.235401e+00 -1.216268e+00 1.199951e+00 
46 415  3.758996074676513786e+02 0 0 -1.116558e-01 -1.681417e-01 -4.469204e-01 1.223277e+00 -1.214019e+00 1.198585e+00 
47 424  3.461961627960205305e+02 0 0 -3.647943e-02 1.854534e-01 -4.632322e-01 1.224052e+00 -1.210081e+00 1.196400e+00 
48 433  3.638852672576904297e+02 0 0 2.936821e-02 -3.244348e-03 -4.512351e-01 1.225959e+00 -1.226176e+00 1.195468e+00 
49 442  3.727696491241455305e+02 0 0 2.885468e-02 -2.981936e-01 -3.834996e-01 1.219614e+00 -1.207681e+00 1.193065e+00 
50 451  4.356442195892333871e+02 0 0 -2.552494e-01 -1.245134e-02 -5.139262e-01 1.226740e+00 -1.218557e+00 1.195706e+00 
51 460  4.685603111267089957e+02 0 0 -1.823799e-01 1.351905e-01 -3.717168e-01 1.231188e+00 -1.222902e+00 1.199268e+00 
52 469  4.165455551147460938e+02 0 0 3.300352e-01 4.768353e-01 -5.259065e-01 1.233520e+00 -1.227350e+00 1.198740e+00 
53 478  3.454846706390380859e+02 0 0 -3.476536e-02 1.832068e-01 -5.626790e-01 1.231777e+00 -1.209371e+00 1.198026e+00 
54 487  3.776218454360961800e+02 0 0 -8.272079e-02 -2.608693e-01 -5.313294e-01 1.225444e+00 -1.209643e+00 1.197231e+00 
55 496  3.303192802429199446e+02 0 0 -9.908757e-02 3.128495e-02 -5.177715e-01 1.225737e+00 -1.211480e+00 1.198475e+00 
56 505  3.182398513793945085e+02 0 0 1.844750e-02 1.200924e-01 -5.116981e-01 1.229832e+00 -1.211900e+00 1.199139e+00 
57 514  3.219560892105102425e+02 0 0 1.505817e-02 1.323494e-01 -5.034327e-01 1.224060e+00 -1.215930e+00 1.198091e+00 
58 523  3.288060802459716570e+02 0 0 -1.777427e-01 -9.344169e-03 -5.236786e-01 1.224696e+00 -1.202293e+00 1.199191e+00 
59 532  3.198551069259643782e+02 0 0 3.293341e-02 1.038975e-01 -5.471679e-01 1.226381e+00 -1.212485e+00 1.197033e+00 
60 541  3.182759532928466797e+02 0 0 -6.629857e-02 -6.056122e-04 -5.356988e-01 1.230740e+00 -1.212983e+00 1.199128e+00 
61 550  3.243546142578125000e+02 0 0 1.048717e-01 6.348292e-02 -5.257595e-01 1.226593e+00 -1.211936e+00 1.197847e+00 
62 559  3.192749641418457145e+02 0 0 3.372451e-02 1.262842e-01 -5.111335e-01 1.223334e+00 -1.214251e+00 1.197627e+00 
63 568  3.391838230133056413e+02 0 0 -6.417140e-02 9.930505e-02 -5.598709e-01 1.222424e+00 -1.209332e+00 1.197264e+00 
64 577  3.285429285049438590e+02 0 0 -3.934753e-02 1.032171e-01 -5.309665e-01 1.226933e+00 -1.213711e+00 1.199613e+00 
65 586  3.127870006561279297e+02 0 0 1.291121e-02 -2.455288e-02 -5.459895e-01 1.231842e+00 -1.210337e+00 1.200595e+00 
66 595  3.314006355285644645e+02 0 0 6.404094e-02 9.486657e-02 -5.293768e-01 1.223407e+00 -1.207468e+00 1.197862e+00 
67 604  3.170204027175903434e+02 0 0 -1.858445e-02 4.507252e-02 -5.712014e-01 1.221304e+00 -1.208234e+00 1.197270e+00 
68 613  3.166709266662597884e+02 0 0 1.973849e-02 9.762139e-02 -5.434964e-01 1.224755e+00 -1.211739e+00 1.198363e+00 
69 622  3.023724582672119254e+02 0 0 -1.493362e-02 5.043894e-02 -5.175619e-01 1.223128e+00 -1.211171e+00 1.197737e+00 
70 631  3.186769468307495004e+02 0 0 -1.853353e-02 -8.987493e-02 -5.302057e-01 1.223003e+00 -1.209328e+00 1.197746e+00 
71 640  2.992113199234008789e+02 0 0 5.667936e-02 6.798398e-03 -5.149484e-01 1.224696e+00 -1.211715e+00 1.197621e+00 
72 649  3.013599630355835188e+02 0 0 -2.565874e-02 -2.693934e-02 -5.373519e-01 1.222676e+00 -1.209038e+00 1.197471e+00 
73 658  3.021296442031860465e+02 0 0 -1.772626e-02 -3.134604e-02 -5.439398e-01 1.223045e+00 -1.209389e+00 1.198201e+00 
74 667  2.980396024703979379e+02 0 0 2.899903e-02 -2.405733e-02 -5.339233e-01 1.222948e+00 -1.210591e+00 1.198314e+00 
75 676  2.938749147415161360e+02 0 0 3.900885e-02 -4.698655e-02 -5.276793e-01 1.222181e+00 -1.210502e+00 1.197828e+00 
76 685  3.037912630081176530e+02 0 0 -2.629679e-02 -3.456125e-02 -5.271939e-01 1.223278e+00 -1.210744e+00 1.198323e+00 
77 694  2.961814147949218636e+02 0 0 -2.288996e-03 -3.131715e-02 -5.192764e-01 1.224549e+00 -1.212218e+00 1.199220e+00 
78 703  3.025504856109619141e+02 0 0 1.484372e-02 -1.658601e-02 -5.162920e-01 1.226298e+00 -1.212893e+00 1.198865e+00 
79 712  2.975786172866821175e+02 0 0 7.130926e-04 -2.345361e-02 -5.151527e-01 1.225685e+00 -1.211118e+00 1.199276e+00 
80 721  3.020864162445068359e+02 0 0 5.365715e-02 -2.667508e-02 -5.202274e-01 1.224963e+00 -1.210493e+00 1.198730e+00 
81 730  2.938485540390014421e+02 0 0 3.043814e-02 -4.695669e-02 -5.196130e-01 1.224354e+00 -1.210204e+00 1.198398e+00 
82 739  3.131608360290527457e+02 0 0 5.584875e-02 -1.704035e-02 -5.238167e-01 1.224888e+00 -1.209768e+00 1.198366e+00 
83 748  2.987847072601318246e+02 0 0 9.783683e-04 -3.047681e-02 -5.207453e-01 1.223961e+00 -1.209778e+00 1.198562e+00 
84 757  2.971137065887451172e+02 0 0 2.055794e-02 -3.743700e-02 -5.263328e-01 1.223300e+00 -1.209708e+00 1.198333e+00 
85 766  2.922001003265380632e+02 0 0 -1.823125e-02 -6.223000e-02 -5.252539e-01 1.223376e+00 -1.208745e+00 1.198318e+00 
86 775  2.938671466827392464e+02 0 0 -2.636980e-02 -6.260497e-02 -5.219822e-01 1.222725e+00 -1.209212e+00 1.198174e+00 
87 784  2.942985765457153207e+02 0 0 -1.547982e-02 -4.947743e-02 -5.256721e-01 1.222745e+00 -1.209179e+00 1.198092e+00 
88 793  2.963204259872436523e+02 0 0 3.474667e-02 -3.847743e-04 -5.226811e-01 1.224178e+00 -1.210640e+00 1.198360e+00 
89 802  2.939768426895141715e+02 0 0 -5.286901e-03 -4.167041e-02 -5.223153e-01 1.223054e+00 -1.209149e+00 1.198134e+00 
90 811  2.964415435791015625e+02 0 0 -1.196486e-02 -6.326066e-02 -5.238600e-01 1.222900e+00 -1.209380e+00 1.197953e+00 
91 820  3.004305530548095930e+02 0 0 9.604420e-03 -3.688156e-02 -5.244301e-01 1.223226e+00 -1.210293e+00 1.198161e+00 
92 829  2.973602106094360238e+02 0 0 3.858899e-02 -2.324814e-02 -5.184386e-01 1.223371e+00 -1.210830e+00 1.197970e+00 
93 838  2.937275318145751726e+02 0 0 2.356182e-02 -3.425013e-02 -5.201597e-01 1.223526e+00 -1.210210e+00 1.198018e+00 
94 847  2.961039274215698356e+02 0 0 -3.418810e-03 -4.536804e-02 -5.184912e-01 1.223025e+00 -1.210054e+00 1.197959e+00 
95 856  2.910801136016845589e+02 0 0 4.483918e-02 -3.860460e-02 -5.073972e-01 1.223331e+00 -1.211412e+00 1.197720e+00 
96 865  2.896395395278930778e+02 0 0 5.140194e-02 -3.254153e-02 -5.105129e-01 1.223652e+00 -1.211468e+00 1.197692e+00 
97 874  2.917506263732910270e+02 0 0 3.279710e-02 -4.990655e-02 -5.092629e-01 1.222385e+00 -1.210395e+00 1.197357e+00 
98 883  2.974384855270385515e+02 0 0 4.138021e-02 -5.900448e-02 -5.196908e-01 1.222898e+00 -1.209638e+00 1.197974e+00 
99 892  2.917153001785278548e+02 0 0 -8.848952e-03 -5.078582e-02 -5.097149e-01 1.222501e+00 -1.210636e+00 1.197886e+00 
100 901  2.954684932708740348e+02 0 0 2.361683e-02 -3.227223e-02 -5.112288e-01 1.222745e+00 -1.211249e+00 1.198070e+00 
101 910  2.954489160537719954e+02 0 0 -8.281653e-03 -6.669196e-02 -5.161107e-01 1.220915e+00 -1.210074e+00 1.197716e+00 
102 919  2.918388109207153320e+02 0 0 8.876684e-03 -2.193707e-02 -5.076932e-01 1.221870e+00 -1.212117e+00 1.197371e+00 
103 928  2.955915119171142464e+02 0 0 -1.658712e-02 -5.079934e-02 -5.085978e-01 1.221317e+00 -1.209795e+00 1.197890e+00 
104 937  2.917466260910034066e+02 0 0 -1.000776e-02 -3.593103e-02 -5.025831e-01 1.222738e+00 -1.211578e+00 1.198017e+00 
105 946  2.879613395690918196e+02 0 0 6.174552e-03 -1.018139e-02 -5.071207e-01 1.222847e+00 -1.212353e+00 1.197899e+00 
106 955  2.904650152206421012e+02 0 0 5.919111e-03 -3.378569e-02 -5.021168e-01 1.223008e+00 -1.211949e+00 1.197893e+00 
107 964  2.923117876052856445e+02 0 0 6.346044e-03 -3.160907e-02 -5.065334e-01 1.223203e+00 -1.211550e+00 1.197920e+00 
108 973  2.851171257019042855e+02 0 0 -4.909186e-03 -8.351376e-03 -5.069678e-01 1.222374e+00 -1.212123e+00 1.197751e+00 
109 982  2.877783359527587663e+02 0 0 5.113000e-03 5.494396e-03 -5.067810e-01 1.222743e+00 -1.212339e+00 1.198042e+00 
110 991  2.902870035171508789e+02 0 0 1.647278e-02 1.617468e-02 -5.052770e-01 1.223447e+00 -1.214075e+00 1.198006e+00 
111 1000  2.860356002807617415e+02 0 0 9.966325e-03 1.960632e-02 -4.992179e-01 1.223934e+00 -1.213072e+00 1.198176e+00 
112 1009  2.896984609603881609e+02 0 0 2.992460e-03 1.284286e-02 -5.039072e-01 1.223060e+00 -1.212763e+00 1.198217e+00 
113 1018  2.825486455917358626e+02 0 0 1.352161e-02 -2.266884e-03 -4.980551e-01 1.222778e+00 -1.212141e+00 1.197995e+00 
114 1027  2.866520847320556413e+02 0 0 2.715271e-02 1.470838e-02 -4.905219e-01 1.223315e+00 -1.213385e+00 1.198037e+00 
115 1036  2.884696262359619254e+02 0 0 1.507868e-02 -1.912695e-02 -5.008686e-01 1.222610e+00 -1.212507e+00 1.197971e+00 
116 1045  2.901323814392089844e+02 0 0 1.834369e-02 -2.360725e-03 -4.953315e-01 1.224297e+00 -1.213015e+00 1.198324e+00 
117 1054  2.815515769958495866e+02 0 0 1.028574e-02 1.562709e-03 -4.953290e-01 1.223528e+00 -1.212492e+00 1.198252e+00 
118 1063  2.866207916259765511e+02 0 0 1.747036e-02 6.769719e-03 -5.004197e-01 1.223984e+00 -1.213270e+00 1.198370e+00 
119 1072  2.830074346542358512e+02 0 0 1.791973e-02 4.523504e-03 -4.972091e-01 1.223124e+00 -1.213167e+00 1.198206e+00 
120 1081  2.858661493301391374e+02 0 0 2.480298e-02 9.301616e-03 -4.948979e-01 1.223120e+00 -1.213033e+00 1.198193e+00 
121 1090  2.819780906677245866e+02 0 0 1.494502e-02 -2.947870e-03 -4.911997e-01 1.223244e+00 -1.212781e+00 1.198336e+00 
122 1099  2.838595687866210824e+02 0 0 2.223911e-02 1.528602e-03 -4.939003e-01 1.223569e+00 -1.213192e+00 1.198338e+00 
123 1108  2.826022500991821289e+02 0 0 1.291895e-02 2.227271e-03 -4.937904e-01 1.223291e+00 -1.212889e+00 1.198376e+00 
124 1117  2.840404592514038313e+02 0 0 1.786308e-02 8.962096e-03 -4.922769e-01 1.223696e+00 -1.213212e+00 1.198478e+00 
125 1126  2.832053586959838754e+02 0 0 1.696438e-02 7.244117e-03 -4.911378e-01 1.223935e+00 -1.213286e+00 1.198419e+00 
126 1135  2.809112861633300895e+02 0 0 9.495918e-03 -7.460330e-04 -4.963219e-01 1.223304e+00 -1.212351e+00 1.198249e+00 
127 1144  2.810091463088989485e+02 0 0 1.169301e-02 -4.008717e-03 -4.917944e-01 1.223406e+00 -1.212355e+00 1.198272e+00 
128 1153  2.801444849014281999e+02 0 0 1.357602e-02 4.571424e-04 -4.934010e-01 1.223009e+00 -1.212692e+00 1.198290e+00 
129 1162  2.822895660400390625e+02 0 0 1.068731e-02 -7.612290e-03 -4.968334e-01 1.222727e+00 -1.212221e+00 1.198100e+00 
130 1171  2.819476984024047965e+02 0 0 1.623689e-02 -3.412717e-03 -4.941564e-01 1.222922e+00 -1.212628e+00 1.198147e+00 
131 1180  2.815102312088012582e+02 0 0 1.332349e-02 -2.855488e-03 -4.973062e-01 1.223030e+00 -1.212495e+00 1.198244e+00 
132 1189  2.819072715759277230e+02 0 0 8.310737e-03 -5.435806e-03 -4.979650e-01 1.222982e+00 -1.212312e+00 1.198182e+00 
133 1198  2.812276510238647234e+02 0 0 1.064172e-02 1.792242e-04 -4.962906e-01 1.223143e+00 -1.212370e+00 1.198230e+00 
134 1207  2.800867731094360238e+02 0 0 1.053447e-02 1.116625e-03 -4.942590e-01 1.223170e+00 -1.212367e+00 1.198173e+00 
135 1216  2.797895753860473746e+02 0 0 1.031215e-02 1.601198e-04 -4.942256e-01 1.223100e+00 -1.212315e+00 1.198231e+00 
136 1225  2.798761079788208121e+02 0 0 9.827084e-03 -4.618682e-03 -4.914951e-01 1.223039e+00 -1.212231e+00 1.198152e+00 
137 1234  2.805444543838501090e+02 0 0 8.873077e-03 -7.343988e-04 -4.909615e-01 1.223065e+00 -1.212130e+00 1.198116e+00 
138 1243  2.796627475738525277e+02 0 0 1.022173e-02 -4.522710e-03 -4.902389e-01 1.222930e+00 -1.212114e+00 1.198087e+00 
139 1252  2.796722717285156250e+02 0 0 1.081708e-02 -3.690855e-03 -4.899365e-01 1.223080e+00 -1.212014e+00 1.198153e+00 
140 1261  2.788467458724975359e+02 0 0 1.264921e-02 1.498378e-03 -4.897343e-01 1.223062e+00 -1.212300e+00 1.198146e+00 
141 1270  2.794911117553710938e+02 0 0 1.078921e-02 -3.285120e-03 -4.895912e-01 1.223115e+00 -1.212250e+00 1.198145e+00 
142 1279  2.785894100189208871e+02 0 0 1.085558e-02 -2.131759e-03 -4.869447e-01 1.222971e+00 -1.212175e+00 1.198097e+00 
143 1288  2.795064861297607308e+02 0 0 8.333752e-03 -4.108581e-03 -4.896208e-01 1.222786e+00 -1.211956e+00 1.198071e+00 
144 1297  2.786298654556274528e+02 0 0 1.230665e-02 -5.345603e-03 -4.895483e-01 1.222967e+00 -1.212176e+00 1.198182e+00 
145 1306  2.789437349319458121e+02 0 0 8.475745e-03 -4.081130e-03 -4.891609e-01 1.222886e+00 -1.212055e+00 1.198143e+00 
146 1315  2.785583644866943587e+02 0 0 1.145689e-02 -4.849042e-03 -4.905957e-01 1.222966e+00 -1.212240e+00 1.198132e+00 
147 1324  2.788402963638305891e+02 0 0 1.366400e-02 -4.910849e-03 -4.879745e-01 1.223042e+00 -1.212266e+00 1.198139e+00 
148 1333  2.788574251174926530e+02 0 0 1.392050e-02 -4.194336e-03 -4.890420e-01 1.223051e+00 -1.212294e+00 1.198164e+00 
149 1342  2.788440582275390511e+02 0 0 1.281961e-02 -2.884910e-03 -4.900007e-01 1.223085e+00 -1.212328e+00 1.198174e+00 
150 1351  2.783468832015990984e+02 0 0 1.481717e-02 -1.398698e-03 -4.878542e-01 1.223053e+00 -1.212300e+00 1.198153e+00 
151 1360  2.779583496093749773e+02 0 0 1.411378e-02 -1.814765e-03 -4.875549e-01 1.223031e+00 -1.212351e+00 1.198134e+00 
152 1369  2.777859643936156999e+02 0 0 1.549044e-02 -1.215111e-03 -4.874002e-01 1.222914e+00 -1.212345e+00 1.198127e+00 
153 1378  2.784630439758300895e+02 0 0 1.130760e-02 -3.886407e-03 -4.888427e-01 1.222820e+00 -1.212164e+00 1.198107e+00 
154 1387  2.781380693435668832e+02 0 0 1.231706e-02 -1.415087e-03 -4.874268e-01 1.222907e+00 -1.212267e+00 1.198115e+00 
155 1396  2.778984804153442383e+02 0 0 1.207493e-02 -3.810468e-03 -4.874754e-01 1.222823e+00 -1.212231e+00 1.198077e+00 
156 1405  2.781932777404784929e+02 0 0 1.310302e-02 -2.598839e-03 -4.865215e-01 1.222814e+00 -1.212218e+00 1.198085e+00 
157 1414  2.777591007232666129e+02 0 0 1.041423e-02 -5.093546e-03 -4.876072e-01 1.222725e+00 -1.212171e+00 1.198026e+00 
158 1423  2.778336893081665266e+02 0 0 9.765572e-03 -6.302781e-03 -4.877659e-01 1.222613e+00 -1.212033e+00 1.198050e+00 
159 1432  2.772868692398071175e+02 0 0 1.175077e-02 -5.474499e-03 -4.875810e-01 1.222546e+00 -1.212140e+00 1.198051e+00 
160 1441  2.772503730773925668e+02 0 0 1.372710e-02 -7.776026e-03 -4.868338e-01 1.222560e+00 -1.212156e+00 1.198035e+00 
161 1450  2.774221746444702035e+02 0 0 1.375308e-02 -6.035160e-03 -4.866532e-01 1.222397e+00 -1.212122e+00 1.197997e+00 
162 1459  2.764636276245117301e+02 0 0 1.479480e-02 -3.641250e-03 -4.867528e-01 1.222497e+00 -1.212270e+00 1.197991e+00 
163 1468  2.771893613815307731e+02 0 0 1.036551e-02 -6.051295e-03 -4.876065e-01 1.222395e+00 -1.212092e+00 1.198003e+00 
164 1477  2.761077106475830192e+02 0 0 1.255840e-02 -4.676450e-03 -4.901516e-01 1.222268e+00 -1.212208e+00 1.197991e+00 
165 1486  2.764486101150512809e+02 0 0 1.045913e-02 -4.724478e-03 -4.883605e-01 1.222281e+00 -1.212092e+00 1.197960e+00 
166 1495  2.767032361984253157e+02 0 0 9.530448e-03 -6.621435e-03 -4.893263e-01 1.222287e+00 -1.212082e+00 1.197926e+00 
167 1504  2.766717170715331804e+02 0 0 1.090556e-02 -4.545776e-03 -4.870528e-01 1.222397e+00 -1.212094e+00 1.197927e+00 
168 1513  2.769537794113159066e+02 0 0 1.219606e-02 -7.292367e-03 -4.864355e-01 1.222421e+00 -1.212128e+00 1.197966e+00 
169 1522  2.767444559097290266e+02 0 0 1.208955e-02 -8.508469e-03 -4.845891e-01 1.222387e+00 -1.212077e+00 1.197936e+00 
170 1531  2.763154422760009652e+02 0 0 1.422299e-02 -6.091515e-03 -4.867122e-01 1.222256e+00 -1.212165e+00 1.197932e+00 
171 1540  2.764000898361206282e+02 0 0 1.208753e-02 -9.459326e-03 -4.853792e-01 1.222214e+00 -1.212021e+00 1.197931e+00 
172 1549  2.765394227981567496e+02 0 0 1.324236e-02 -7.998078e-03 -4.850088e-01 1.222251e+00 -1.212114e+00 1.197924e+00 
173 1558  2.767582141876220589e+02 0 0 1.450427e-02 -8.583680e-03 -4.845904e-01 1.222237e+00 -1.212139e+00 1.197900e+00 
174 1567  2.764630945205688590e+02 0 0 1.531647e-02 -6.253474e-03 -4.854309e-01 1.222277e+00 -1.212195e+00 1.197914e+00 
175 1576  2.764197135925293196e+02 0 0 1.640830e-02 -7.033111e-03 -4.842310e-01 1.222312e+00 -1.212240e+00 1.197916e+00 
176 1585  2.769838119506836165e+02 0 0 1.623842e-02 -9.200046e-03 -4.833981e-01 1.222250e+00 -1.212182e+00 1.197910e+00 
177 1594  2.765453083038329964e+02 0 0 1.228238e-02 -8.898411e-03 -4.855523e-01 1.222285e+00 -1.212098e+00 1.197927e+00 
178 1603  2.762908927917480355e+02 0 0 1.191053e-02 -7.517959e-03 -4.849477e-01 1.222219e+00 -1.212035e+00 1.197918e+00 
179 1612  2.760284524917602766e+02 0 0 1.266927e-02 -7.981272e-03 -4.840802e-01 1.222143e+00 -1.212090e+00 1.197870e+00 
180 1621  2.758807336807250863e+02 0 0 1.626162e-02 -7.283188e-03 -4.835379e-01 1.222108e+00 -1.212217e+00 1.197868e+00 
181 1630  2.757197525024413949e+02 0 0 1.682682e-02 -8.595407e-03 -4.826287e-01 1.222064e+00 -1.212205e+00 1.197824e+00 
182 1639  2.758792413711547624e+02 0 0 1.661804e-02 -6.277275e-03 -4.829122e-01 1.222198e+00 -1.212247e+00 1.197847e+00 
183 1648  2.760474679946899528e+02 0 0 1.622399e-02 -5.316702e-03 -4.843022e-01 1.222187e+00 -1.212284e+00 1.197853e+00 
184 1657  2.759001571655273324e+02 0 0 1.621807e-02 -7.229722e-03 -4.829443e-01 1.222099e+00 -1.212232e+00 1.197799e+00 
185 1666  2.758921936035156364e+02 0 0 1.426027e-02 -6.587202e-03 -4.860096e-01 1.222170e+00 -1.212212e+00 1.197855e+00 
186 1675  2.757844755172729379e+02 0 0 1.689175e-02 -5.676213e-03 -4.824573e-01 1.222151e+00 -1.212246e+00 1.197841e+00 
187 1684  2.761315528869628793e+02 0 0 1.667075e-02 -7.330152e-03 -4.836109e-01 1.222168e+00 -1.212213e+00 1.197887e+00 
188 1693  2.759252504348754655e+02 0 0 1.764649e-02 -4.375836e-03 -4.821190e-01 1.222214e+00 -1.212329e+00 1.197823e+00 
189 1702  2.758249298095703352e+02 0 0 1.473236e-02 -7.140274e-03 -4.821736e-01 1.222109e+00 -1.212194e+00 1.197794e+00 
190 1711  2.756361463546753043e+02 0 0 1.770084e-02 -7.313113e-03 -4.819006e-01 1.222169e+00 -1.212302e+00 1.197828e+00 
191 1720  2.758318885803222429e+02 0 0 1.632048e-02 -6.968859e-03 -4.831938e-01 1.222094e+00 -1.212219e+00 1.197810e+00 
192 1729  2.756868188858032340e+02 0 0 1.675393e-02 -6.430600e-03 -4.825886e-01 1.222037e+00 -1.212240e+00 1.197793e+00 
